game_id,scene_id,character_id,scene_title,char_name,char_role,game_title,year,type,chronology_order
re5,re5_006,50,Hospitality,Kirk Mathison,support,Resident Evil 5,2009,mainline,8
re5,re5_006,45,Hospitality,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_006,15,Hospitality,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_007,50,Guardian Angel,Kirk Mathison,support,Resident Evil 5,2009,mainline,8
re5,re5_007,45,Guardian Angel,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_007,15,Guardian Angel,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_009,50,Damsel in Distress,Kirk Mathison,support,Resident Evil 5,2009,mainline,8
re5,re5_009,45,Damsel in Distress,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_009,15,Damsel in Distress,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_010,50,A Piece of the Puzzle,Kirk Mathison,support,Resident Evil 5,2009,mainline,8
re5,re5_010,45,A Piece of the Puzzle,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_010,15,A Piece of the Puzzle,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_011,45,Unidentified Threat,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_011,15,Unidentified Threat,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_012,50,The Storage Facility,Kirk Mathison,support,Resident Evil 5,2009,mainline,8
re5,re5_012,45,The Storage Facility,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_012,15,The Storage Facility,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_013,45,To the Crash Site!,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_013,15,To the Crash Site!,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_014,48,Rendezvous,Josh Stone,support,Resident Evil 5,2009,mainline,8
re5,re5_014,45,Rendezvous,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_014,15,Rendezvous,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_015,48,Irving's Great Escape,Josh Stone,support,Resident Evil 5,2009,mainline,8
re5,re5_015,45,Irving's Great Escape,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_015,46,Irving's Great Escape,Ricardo Irving,villain,Resident Evil 5,2009,mainline,8
re5,re5_015,15,Irving's Great Escape,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_016,45,Terror from Above,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_016,15,Terror from Above,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_017,48,Roll Out!,Josh Stone,support,Resident Evil 5,2009,mainline,8
re5,re5_017,45,Roll Out!,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_017,15,Roll Out!,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_019,45,Grand Resurgence,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_019,15,Grand Resurgence,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_020,45,Delta Team's Distress,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_020,15,Delta Team's Distress,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_021,45,The Wetlands,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_021,15,The Wetlands,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_022,16,Shadows of the Past,Jill Valentine,hero,Resident Evil 5,2009,mainline,8
re5,re5_022,45,Shadows of the Past,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_022,15,Shadows of the Past,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_023,48,Josh to the Rescue,Josh Stone,support,Resident Evil 5,2009,mainline,8
re5,re5_023,45,Josh to the Rescue,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_023,15,Josh to the Rescue,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_024,48,Splitting Up,Josh Stone,support,Resident Evil 5,2009,mainline,8
re5,re5_024,45,Splitting Up,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_024,15,Splitting Up,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_025,48,Irving's Web,Josh Stone,support,Resident Evil 5,2009,mainline,8
re5,re5_025,45,Irving's Web,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_025,46,Irving's Web,Ricardo Irving,villain,Resident Evil 5,2009,mainline,8
re5,re5_025,15,Irving's Web,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_026,48,The Oil Field Aflame,Josh Stone,support,Resident Evil 5,2009,mainline,8
re5,re5_027,48,Boat Majini Appear,Josh Stone,support,Resident Evil 5,2009,mainline,8
re5,re5_027,45,Boat Majini Appear,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_027,15,Boat Majini Appear,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_028,48,The Patrol Boat,Josh Stone,support,Resident Evil 5,2009,mainline,8
re5,re5_028,45,The Patrol Boat,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_028,46,The Patrol Boat,Ricardo Irving,villain,Resident Evil 5,2009,mainline,8
re5,re5_028,15,The Patrol Boat,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_029,45,A New Clue,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_029,46,A New Clue,Ricardo Irving,villain,Resident Evil 5,2009,mainline,8
re5,re5_029,15,A New Clue,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_030,48,The Docks,Josh Stone,support,Resident Evil 5,2009,mainline,8
re5,re5_030,45,The Docks,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_030,15,The Docks,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_031,45,The Bridge Collapses,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_032,45,Wesker's Return,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_032,6,Wesker's Return,Albert Wesker,villain,Resident Evil 5,2009,mainline,8
re5,re5_032,47,Wesker's Return,Excella Gionne,villain,Resident Evil 5,2009,mainline,8
re5,re5_033,45,Underground Garden,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_033,15,Underground Garden,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_034,47,Experimental Facility,Excella Gionne,villain,Resident Evil 5,2009,mainline,8
re5,re5_034,45,Experimental Facility,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_034,15,Experimental Facility,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_035,45,Uroboros,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_035,47,Uroboros,Excella Gionne,villain,Resident Evil 5,2009,mainline,8
re5,re5_035,15,Uroboros,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_036,15,Two on Two,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_036,45,Two on Two,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_036,6,Two on Two,Albert Wesker,villain,Resident Evil 5,2009,mainline,8
re5,re5_036,47,Two on Two,Excella Gionne,villain,Resident Evil 5,2009,mainline,8
re5,re5_037,16,"Old Friends, New Enemies",Jill Valentine,hero,Resident Evil 5,2009,mainline,8
re5,re5_037,45,"Old Friends, New Enemies",Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_037,6,"Old Friends, New Enemies",Albert Wesker,villain,Resident Evil 5,2009,mainline,8
re5,re5_037,15,"Old Friends, New Enemies",Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_038,16,Favor for a Friend,Jill Valentine,hero,Resident Evil 5,2009,mainline,8
re5,re5_038,45,Favor for a Friend,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_038,15,Favor for a Friend,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_039,45,The Tanker,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_039,15,The Tanker,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_040,47,Medicine,Excella Gionne,villain,Resident Evil 5,2009,mainline,8
re5,re5_040,45,Medicine,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_040,15,Medicine,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_041,6,Dreams of a Madman,Albert Wesker,villain,Resident Evil 5,2009,mainline,8
re5,re5_042,6,A New Nightmare Begins,Albert Wesker,villain,Resident Evil 5,2009,mainline,8
re5,re5_042,45,A New Nightmare Begins,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_042,47,A New Nightmare Begins,Excella Gionne,villain,Resident Evil 5,2009,mainline,8
re5,re5_042,16,A New Nightmare Begins,Jill Valentine,hero,Resident Evil 5,2009,mainline,8
re5,re5_042,15,A New Nightmare Begins,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_043,45,Rematch,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_043,6,Rematch,Albert Wesker,villain,Resident Evil 5,2009,mainline,8
re5,re5_043,15,Rematch,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_044,45,Wesker's Vulnerability,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_044,6,Wesker's Vulnerability,Albert Wesker,villain,Resident Evil 5,2009,mainline,8
re5,re5_044,15,Wesker's Vulnerability,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_045,45,Sky-High Skirmish,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_045,6,Sky-High Skirmish,Albert Wesker,villain,Resident Evil 5,2009,mainline,8
re5,re5_045,15,Sky-High Skirmish,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_046,45,The Final Curtain,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_046,6,The Final Curtain,Albert Wesker,villain,Resident Evil 5,2009,mainline,8
re5,re5_046,15,The Final Curtain,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_047,16,The Fall of Wesker,Jill Valentine,hero,Resident Evil 5,2009,mainline,8
re5,re5_047,45,The Fall of Wesker,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_047,6,The Fall of Wesker,Albert Wesker,villain,Resident Evil 5,2009,mainline,8
re5,re5_047,15,The Fall of Wesker,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re5,re5_048,16,Homeward Bound!,Jill Valentine,hero,Resident Evil 5,2009,mainline,8
re5,re5_048,45,Homeward Bound!,Sheva Alomar,hero,Resident Evil 5,2009,mainline,8
re5,re5_048,15,Homeward Bound!,Chris Redfield,hero,Resident Evil 5,2009,mainline,8
re6,re6_001,26,Chapter 1,Sherry Birkin,support,Resident Evil 6,2012,mainline,10
re6,re6_001,60,Chapter 1,Jake Muller,hero,Resident Evil 6,2012,mainline,10
re6,re6_001,62,Chapter 1,Piers Nivans,hero,Resident Evil 6,2012,mainline,10
re6,re6_001,15,Chapter 1,Chris Redfield,hero,Resident Evil 6,2012,mainline,10
re6,re6_002,26,Chapter 2,Sherry Birkin,support,Resident Evil 6,2012,mainline,10
re6,re6_002,3,Chapter 2,Ada Wong,hero,Resident Evil 6,2012,mainline,10
re6,re6_002,60,Chapter 2,Jake Muller,hero,Resident Evil 6,2012,mainline,10
re6,re6_003,26,Chapter 3,Sherry Birkin,support,Resident Evil 6,2012,mainline,10
re6,re6_003,60,Chapter 3,Jake Muller,hero,Resident Evil 6,2012,mainline,10
re6,re6_004,1,Chapter 4,Leon Scott Kennedy,hero,Resident Evil 6,2012,mainline,10
re6,re6_004,26,Chapter 4,Sherry Birkin,support,Resident Evil 6,2012,mainline,10
re6,re6_004,60,Chapter 4,Jake Muller,hero,Resident Evil 6,2012,mainline,10
re6,re6_004,61,Chapter 4,Helena Harper,hero,Resident Evil 6,2012,mainline,10
re6,re6_004,63,Chapter 4,Derek C. Simmons,villain,Resident Evil 6,2012,mainline,10
re6,re6_005,26,Chapter 5,Sherry Birkin,support,Resident Evil 6,2012,mainline,10
re6,re6_005,60,Chapter 5,Jake Muller,hero,Resident Evil 6,2012,mainline,10
re6,re6_005,62,Chapter 5,Piers Nivans,hero,Resident Evil 6,2012,mainline,10
re6,re6_005,15,Chapter 5,Chris Redfield,hero,Resident Evil 6,2012,mainline,10
re6,re6_006,62,Chapter 1,Piers Nivans,hero,Resident Evil 6,2012,mainline,10
re6,re6_006,15,Chapter 1,Chris Redfield,hero,Resident Evil 6,2012,mainline,10
re6,re6_007,3,Chapter 2,Ada Wong,hero,Resident Evil 6,2012,mainline,10
re6,re6_007,15,Chapter 2,Chris Redfield,hero,Resident Evil 6,2012,mainline,10
re6,re6_007,26,Chapter 2,Sherry Birkin,support,Resident Evil 6,2012,mainline,10
re6,re6_007,60,Chapter 2,Jake Muller,hero,Resident Evil 6,2012,mainline,10
re6,re6_007,62,Chapter 2,Piers Nivans,hero,Resident Evil 6,2012,mainline,10
re6,re6_008,1,Chapter 3,Leon Scott Kennedy,hero,Resident Evil 6,2012,mainline,10
re6,re6_008,3,Chapter 3,Ada Wong,hero,Resident Evil 6,2012,mainline,10
re6,re6_008,15,Chapter 3,Chris Redfield,hero,Resident Evil 6,2012,mainline,10
re6,re6_008,61,Chapter 3,Helena Harper,hero,Resident Evil 6,2012,mainline,10
re6,re6_008,62,Chapter 3,Piers Nivans,hero,Resident Evil 6,2012,mainline,10
re6,re6_009,1,Chapter 4,Leon Scott Kennedy,hero,Resident Evil 6,2012,mainline,10
re6,re6_009,3,Chapter 4,Ada Wong,hero,Resident Evil 6,2012,mainline,10
re6,re6_009,62,Chapter 4,Piers Nivans,hero,Resident Evil 6,2012,mainline,10
re6,re6_009,15,Chapter 4,Chris Redfield,hero,Resident Evil 6,2012,mainline,10
re6,re6_010,3,Chapter 5,Ada Wong,hero,Resident Evil 6,2012,mainline,10
re6,re6_010,15,Chapter 5,Chris Redfield,hero,Resident Evil 6,2012,mainline,10
re6,re6_010,26,Chapter 5,Sherry Birkin,support,Resident Evil 6,2012,mainline,10
re6,re6_010,60,Chapter 5,Jake Muller,hero,Resident Evil 6,2012,mainline,10
re6,re6_010,62,Chapter 5,Piers Nivans,hero,Resident Evil 6,2012,mainline,10
re7,re7_003,67,The scene is changing. Ethan drives his car along a dusty road and talks on the phone with his friend.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_004,67,Ethan comes to the right house in the middle of Louisiana swamps. Everything around looks old and abandoned.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_009,67,Ethan enters the house. The door behind him locks tight.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_020,67,Portrait of a man 2 children and a woman.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_023,67,In a few minutes you find your beloved in a cage.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_023,68,In a few minutes you find your beloved in a cage.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_024,68,You go to the next room but then you hear Mia’s scream.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_025,67,"Running into the room you do not find Mia, just a broken wall.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_026,67,"Going up to the first floor of the house and gathering some useful items, you eventually find Mia... but now she has turned into a zombie and attacks you with a knife.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_027,67,"She brutally stabbing your hand with knife. Then, seconds later she appears to turn normal again.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_027,68,"She brutally stabbing your hand with knife. Then, seconds later she appears to turn normal again.",Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_028,68,"After a minute, Mia wakes up and turns into a zombie again, grabs and throws Ethan, breaking the wall with him.",Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_029,67,"You pick up a hatchet and hacks Mia to the death. After that, realizing the enormity of your actions, you hear a phone call, come up and picks it up.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_030,67,"Returning to Mia’s corpse, you do not find it.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_031,68,"In a few minutes, you suddenly come across Mia. She seems alive and well.",Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_032,68,She nails his hand with a screwdriver to the wall and goes to start a chainsaw.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_033,68,"She saw off your left hand. As she leaves, she says barely distinguishable words.",Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_034,67,"You go up to the attic, give yourself first aid and find a gun.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_035,68,You go ahead and face Mia with a chainsaw.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_037,72,"You lose consciousness. In glimpses, you notice how you and Mia are being dragged somewhere by the Father of the Family, as well as Zoe, who attaches your hand to the body with a stapler.",Zoe Baker,support,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_038,67,"You wake up behind a kind of dinner table, at which almost all the family gathers — Father, Mom, Son, and Granny (which seems dead).",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_048,67,"Ultimately, he catches you and chops off his leg with a shovel, after which he shares a special liquid. You use it and manage to attach the leg back.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_050,72,"Getting out of the basement you find a ""safe place"" (laundry). As soon as you get there a phone starts ringing.",Zoe Baker,support,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_050,67,"Getting out of the basement you find a ""safe place"" (laundry). As soon as you get there a phone starts ringing.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_051,67,She hangs up.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_055,67,You see someone through barricaded window.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_056,67,You go to the garage and open it.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_057,67,The door to the garage is starting to close. The Father of the Family appears.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_058,67,"The Father kills a police officer cutting half his head with a shovel. You take a gun, car keys and get in the car.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_059,67,He begins to smash the Father of the Family with his own car.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_062,67,You shoot and blow half his head off.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_065,72,You answer a phone in the hall.,Zoe Baker,support,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_065,67,You answer a phone in the hall.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_069,68,You find and watch another VHS - “Mia”.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_070,68,Mia trying to hide from the Mother in her house.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_071,67,Finally the Mother catches her.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_071,68,Finally the Mother catches her.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_073,67,"Father chases you, but you manage to escape through an opening in the wall.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_077,67,You see a monster separating from the wall gurgling with black goo.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_084,67,"In the basement, you find the Father and deputy, who has already begun to decompose. You are hiding.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_087,67,"Ultimately, you mince the upper part of his body.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_090,72,You are about to leave when the phone rings.,Zoe Baker,support,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_090,67,You are about to leave when the phone rings.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_095,67,"Assembling a flamethrower to destroy the hives you reach the basement there you meet Mia, standing behind an iron cage.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_095,68,"Assembling a flamethrower to destroy the hives you reach the basement there you meet Mia, standing behind an iron cage.",Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_096,68,Suddenly the Son appears and grabs Mia.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_097,67,The Son drags Mia into a room.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_099,67,Note near closed door with dead crow on it.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_105,72,Ethan grabs the serum.,Zoe Baker,support,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_105,67,Ethan grabs the serum.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_106,67,Diary from the next room.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_108,67,After intense fight you finally kill the Mother.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_112,72,"You find the corpse of a girl and tear off her hand, which is needed for serum.",Zoe Baker,support,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_112,67,"You find the corpse of a girl and tear off her hand, which is needed for serum.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_113,67,"You are returning to the trailer, but Zoe is not there. Instead, the phone rings.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_117,67,Legs,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_118,67,Chest,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_125,67,"You solve the riddle with the clock and go down to a secret place under the bed. There you will find black slime, hanging corpses and rot.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_134,67,Finding two key cards you go out to the main hall where the phone starts ringing...,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_143,67,"Having knowledge of the upcoming trap, go to battle with the Son. In the first room you are offered to sit on a chair and watch a video.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_145,67,You evade a trap and continue.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_148,67,You enter the code and find yourself locked in the very trap from the video.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_150,67,"Getting out to the next room, in which, apparently, the Son was in, you see Mia on the TV screen.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_151,67,You grab D-series Head.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_152,72,"You get to the pier, freeing Mia and the second girl from the video.",Zoe Baker,support,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_152,67,"You get to the pier, freeing Mia and the second girl from the video.",Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_152,68,"You get to the pier, freeing Mia and the second girl from the video.",Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_153,72,You take both syringes.,Zoe Baker,support,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_154,72,Suddenly a huge monster bursts into the room breaking through a wall. The fight begins.,Zoe Baker,support,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_154,67,Suddenly a huge monster bursts into the room breaking through a wall. The fight begins.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_155,72,You stick a syringe into a monster and it petrifies.,Zoe Baker,support,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_155,67,You stick a syringe into a monster and it petrifies.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_156,72,You go to the pier where you have to decide - to cure Mia or Zoe.,Zoe Baker,support,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_156,67,You go to the pier where you have to decide - to cure Mia or Zoe.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_156,68,You go to the pier where you have to decide - to cure Mia or Zoe.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_157,72,You choose to cure Mia.,Zoe Baker,support,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_157,67,You choose to cure Mia.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_157,68,You choose to cure Mia.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_158,67,You and Mia sail away in a boat.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_158,68,You and Mia sail away in a boat.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_159,67,The boat stumbles upon something.,Ethan Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_160,68,Your boat is covered with black slime and something flip it over. You and Mia are drowning.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_161,68,The black slime takes Ethan away.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_165,68,Rotten corpse in a locker,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_170,68,Eveline kills the worker and moves from vision to reality.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_171,68,She laughs and disappears. After a while you meet again.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_172,68,"She disappears again, locking the door behind her and barricading it with black slime. After a few minutes you find her sitting in a chair near a TV with VCR.",Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_173,68,You watch the “Old Videotape”.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_175,68,You start looking for Eveline using the smartwatch locator.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_176,68,You find a huge pile of black vomit.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_177,68,Going down the elevator and going through several corridors you call Alan again.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_178,68,You melt the lock with a blowtorch and go inside.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_179,68,You call Alan.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_181,68,"You try to call Alan, but he’s not answering.",Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_182,68,"However, you will soon find him.",Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_183,68,Alan begins to cover with black slime and vomits.,Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
re7,re7_184,68,"He dies in terrible agony. You go into the next room, sit down at the laptop and make the same record from the beginning of the game.",Mia Winters,hero,Resident Evil 7: Biohazard,2017,mainline,11
